"Json_ID","Size","McCabe","Readability","#Revisions"
"13038.json","8","1","0.014618154615163803","1"
"12134.json","37","7","3.7977538886480033E-4","1"
"306.json","3","1","0.7645725607872009","1"
"36125.json","3","1","0.6455978751182556","2"
"14243.json","3","1","0.9543164372444153","2"
"8116.json","9","2","0.016678612679243088","5"
"51874.json","3","1","0.4286264181137085","3"
"31246.json","5","1","0.25356459617614746","1"
"67083.json","3","1","0.7285563945770264","4"
"28398.json","15","5","0.15767881274223328","2"
"66712.json","7","2","0.0601358562707901","4"
"26999.json","29","6","0.0","2"
"19709.json","26","6","0.010899623855948448","2"
"76367.json","30","6","0.00712959561496973","3"
"37804.json","23","7","0.0","7"
"60574.json","3","1","0.8655330538749695","1"
"66940.json","25","4","0.0","5"
"3342.json","11","2","0.565520167350769","7"
"13054.json","10","3","0.33729320764541626","1"
"65126.json","3","1","0.06668245047330856","2"
"6655.json","3","1","0.7102911472320557","16"
"36492.json","3","1","0.11227428913116455","1"
"8315.json","6","2","0.030795887112617493","2"
"70974.json","3","1","0.8746924996376038","1"
"30222.json","4","2","0.7929993271827698","1"
"74460.json","6","1","0.6247154474258423","1"
"18488.json","23","7","0.16102191805839539","4"
"6819.json","5","1","0.31944042444229126","1"
"63907.json","4","1","0.2167380005121231","1"
"59160.json","3","1","0.816900372505188","1"
"15461.json","3","1","0.35545676946640015","3"
"54727.json","4","1","0.3531748950481415","1"
"25686.json","14","3","0.06313490867614746","4"
"78110.json","5","2","0.6512950658798218","1"
"36353.json","3","1","0.8273010849952698","2"
"18817.json","15","4","0.0053655290976166725","3"
"18757.json","31","9","3.9504768210463226E-4","4"
"50431.json","3","1","0.3249516785144806","3"
"31334.json","8","2","0.257802814245224","1"
"9989.json","3","1","0.8353855013847351","3"
"30804.json","3","1","0.06175357848405838","1"
"18666.json","5","1","0.20441500842571259","4"
"29350.json","3","1","0.8030874133110046","4"
"83151.json","8","1","0.0013497811742126942","4"
"54887.json","4","1","0.3531748950481415","1"
"22450.json","5","2","0.2832691967487335","5"
"26937.json","21","2","1.4322604693006724E-4","1"
"9545.json","12","5","0.02249993197619915","2"
"40521.json","3","1","0.062444254755973816","1"
"11663.json","3","1","0.7423409223556519","4"
"22058.json","6","1","0.0","1"
"3248.json","3","1","0.21460868418216705","5"
"10546.json","26","5","0.1234339103102684","6"
"77729.json","4","1","0.8806095123291016","1"
"69501.json","3","1","0.611379086971283","4"
"43853.json","34","10","0.0","4"
"51493.json","4","1","0.5748708844184875","3"
"59945.json","7","2","0.6781838536262512","3"
"5558.json","12","2","0.00792511273175478","10"
"81641.json","5","1","0.37636351585388184","1"
"39119.json","8","2","0.01872684434056282","8"
"25978.json","3","1","0.5381664633750916","3"
"17790.json","4","1","0.5365797877311707","2"
"22292.json","20","9","0.0010156295029446483","3"
"57889.json","3","1","0.7345101833343506","1"
"82622.json","3","1","0.3416241705417633","1"
"65010.json","35","3","3.8468895945698023E-4","1"
"61040.json","5","2","0.779798686504364","1"
"41158.json","8","2","0.09020447731018066","1"
"5037.json","3","1","0.8935364484786987","2"
"81899.json","4","1","0.7797585725784302","1"
"81621.json","3","1","0.71507328748703","3"
"304.json","3","1","0.06548262387514114","2"
"68775.json","3","1","0.835396409034729","4"
"15961.json","3","1","0.0200174730271101","1"
"17296.json","9","2","0.05578238144516945","3"
"81331.json","10","2","0.19726689159870148","4"
"75930.json","3","1","0.6937651634216309","4"
"61128.json","5","3","0.7242135405540466","1"
"59218.json","8","3","0.05622883886098862","1"
"62465.json","3","1","0.21310961246490479","1"
"53027.json","3","1","0.011078791692852974","1"
"72881.json","4","1","0.15939544141292572","1"
"25017.json","7","2","0.7533941864967346","2"
"81161.json","27","4","7.988493307493627E-4","5"
"51904.json","1","1","0.1329765021800995","4"
"55765.json","3","1","0.3519657254219055","1"
"37275.json","16","3","0.0013929957058280706","1"
"48107.json","3","1","0.2948405146598816","3"
"61394.json","12","2","0.06455624103546143","1"
"58402.json","5","2","0.2840747833251953","3"
"58199.json","14","1","0.0010679925326257944","4"
"12486.json","3","1","0.4382792115211487","4"
"29196.json","3","1","0.8413127660751343","2"
"31235.json","5","1","0.28663355112075806","1"
"71811.json","9","2","0.1167227178812027","3"
"44890.json","3","1","0.2978476583957672","1"
"57113.json","3","1","0.32384616136550903","1"
"13006.json","3","1","0.25370997190475464","9"
"22679.json","14","4","0.001791298040188849","3"
"61739.json","6","2","0.13807709515094757","1"
"15075.json","17","3","1.2264304677955806E-4","1"
"72604.json","3","1","0.6201688051223755","1"
"59235.json","6","2","0.7031217217445374","1"
"73521.json","7","1","0.03139320760965347","10"
"60823.json","4","1","0.9091907143592834","2"
"65818.json","20","4","9.764021378941834E-4","6"
"68476.json","3","1","0.8003606796264648","5"
"79151.json","32","9","0.0","2"
"20836.json","4","1","0.3796004056930542","3"
"52614.json","3","1","0.49116072058677673","1"
"38712.json","32","5","0.0","9"
"34470.json","4","1","0.2515191435813904","1"
"65616.json","2","1","0.996382474899292","1"
"75739.json","6","2","0.7254371047019958","4"
"13395.json","21","7","0.01680399663746357","2"
"3621.json","5","1","0.8205214738845825","5"
"30446.json","8","2","0.34109488129615784","3"
"40904.json","8","1","0.5276275873184204","2"
"55770.json","3","1","0.3513725996017456","1"
"16275.json","12","2","0.19099047780036926","2"
"40844.json","3","1","0.42237961292266846","1"
"1032.json","21","4","0.009883864782750607","3"
"47164.json","4","1","0.40276193618774414","3"
"39176.json","9","3","0.02944520302116871","1"
"18238.json","13","3","0.020124154165387154","1"
"26326.json","10","2","0.21163135766983032","2"
"32135.json","3","1","0.21077072620391846","1"
"68717.json","1","1","0.9865509867668152","1"
"4232.json","3","1","0.9444701671600342","1"
"32157.json","3","1","0.13205578923225403","1"
"11209.json","5","1","0.16213518381118774","2"
"51333.json","4","1","0.5748708844184875","3"
"45486.json","3","1","0.5378590822219849","1"
"57323.json","3","1","0.3244161009788513","1"
"77203.json","3","1","0.0013095985632389784","4"
"51870.json","3","1","0.25996527075767517","3"
"72300.json","2","1","0.9995825886726379","1"
"59412.json","3","1","0.8407909870147705","1"
"68335.json","3","1","0.9197396636009216","1"
"34849.json","3","1","0.3807046711444855","1"
"25694.json","1","1","0.988179624080658","2"
"50537.json","4","1","0.40276193618774414","3"
"37264.json","38","6","0.0","3"
"59732.json","3","1","0.41879802942276","4"
"15999.json","3","1","0.8703395128250122","1"
"37719.json","3","1","0.34004077315330505","2"
"36017.json","18","2","0.0034892044495791197","12"
"8722.json","3","1","0.5734984278678894","3"
"7324.json","20","3","0.15678340196609497","2"
"78878.json","20","6","0.007423572242259979","1"
"7244.json","3","1","0.9219502806663513","1"
"45352.json","6","2","0.5304810404777527","1"
"60164.json","6","2","0.7513899803161621","1"
"34294.json","3","1","0.8929940462112427","1"
"3859.json","11","2","0.5046047568321228","6"
"44689.json","18","3","8.046479779295623E-4","1"
"72510.json","3","1","0.7701622247695923","1"
"4016.json","3","1","0.23594027757644653","5"
"18073.json","3","1","0.36258816719055176","2"
"54092.json","3","1","0.2910623848438263","1"
"69893.json","8","3","0.20123092830181122","3"
"77285.json","3","1","0.9225397706031799","4"
"37040.json","5","1","0.9387713670730591","1"
"64149.json","3","1","0.9656862616539001","1"
"64247.json","14","2","0.010832435451447964","1"
"78146.json","3","1","0.7551659345626831","4"
"32990.json","3","1","0.6004794239997864","1"
"49463.json","3","1","0.4623970687389374","3"
"34459.json","3","1","0.4167742431163788","1"
"11447.json","6","2","0.25791284441947937","1"
"5988.json","29","2","0.0","7"
"63990.json","10","2","0.007482757326215506","4"
"357.json","3","1","0.7292483448982239","3"
"9953.json","3","1","0.30036914348602295","1"
"8759.json","4","1","0.0018241596408188343","3"
"63405.json","6","1","0.3033871650695801","2"
"13739.json","3","1","0.27920401096343994","6"
"48647.json","3","1","0.3118729889392853","3"
"33313.json","12","2","0.04233093187212944","1"
"69942.json","3","1","0.12927283346652985","1"
"50424.json","3","1","0.32552260160446167","3"
"14058.json","3","1","0.7997024655342102","3"
"26620.json","8","1","0.5760519504547119","2"
"68266.json","14","1","0.001019143033772707","1"
"41573.json","3","1","0.6827369928359985","1"
"9710.json","7","2","0.2310679703950882","3"
"8477.json","3","1","0.9254065155982971","3"
"12986.json","3","1","0.5647657513618469","7"
"29812.json","9","1","0.08384594321250916","1"
"16268.json","3","1","0.5535686016082764","1"
"817.json","21","3","0.6580867171287537","6"
"48279.json","4","1","0.40276193618774414","3"
"28106.json","9","3","0.0799780935049057","1"
"71595.json","7","2","0.001175301382318139","2"
"15034.json","9","3","0.7646051645278931","1"
"42651.json","25","3","0.00752684660255909","1"
"24149.json","3","1","0.4749010503292084","2"
"60072.json","6","2","0.6947115659713745","1"
"79044.json","3","1","0.7545385360717773","1"
"55448.json","3","1","0.4286264181137085","1"
"65198.json","8","2","0.2537679374217987","1"
"21117.json","3","1","0.730166494846344","1"
"15219.json","7","1","0.9157904982566833","9"
"10762.json","28","3","2.956848475150764E-4","11"
"27034.json","26","2","2.3660298029426485E-4","3"
"67875.json","19","4","0.0044896346516907215","5"
"76678.json","3","1","0.8380299806594849","1"
"36425.json","3","1","0.26393923163414","4"
"79900.json","9","2","0.2713564336299896","1"
"61758.json","15","4","0.6206092238426208","7"
"69483.json","3","1","0.6268429756164551","4"
"25568.json","7","2","0.005620638374239206","2"
"54094.json","3","1","0.294849693775177","1"
"76674.json","4","1","0.7124090194702148","4"
"80097.json","4","1","0.7380497455596924","1"
"16464.json","3","1","0.6957697868347168","2"
"12573.json","3","1","0.9005564451217651","1"
"23138.json","1","1","0.9835702180862427","3"
"29075.json","3","1","0.797758936882019","3"
"34773.json","3","1","0.32328641414642334","1"
"74857.json","14","2","2.735369489528239E-4","1"
"35333.json","3","1","0.5039446949958801","3"
"18845.json","3","1","0.9319298267364502","3"
"40060.json","28","8","8.24657385237515E-4","1"
"5042.json","3","1","0.5699847340583801","1"
"15693.json","8","2","0.2593829035758972","1"
"23211.json","5","2","0.1199156790971756","3"
"10474.json","33","4","2.102926664520055E-4","6"
"56292.json","4","1","0.3531748950481415","1"
"30272.json","8","3","0.061440493911504745","1"
"9494.json","3","1","0.410518079996109","2"
"2241.json","9","2","0.0913122370839119","8"
"74165.json","3","1","0.36805054545402527","1"
"8819.json","4","1","0.4149531126022339","1"
"33241.json","38","6","4.3207622366026044E-4","3"
"49240.json","3","1","0.2996332049369812","3"
"61582.json","3","1","0.5302531123161316","1"
"44745.json","13","3","0.0116700679063797","1"
"50652.json","3","1","0.1695992350578308","3"
"42374.json","3","1","0.8497601747512817","1"
"3545.json","3","1","0.941373884677887","2"
"50759.json","4","1","0.40276193618774414","3"
"59055.json","8","3","0.061440493911504745","2"
"16435.json","6","2","0.27014490962028503","2"
"57964.json","11","3","0.04816558584570885","1"
"30376.json","20","2","3.890316584147513E-4","2"
"35261.json","3","1","0.5555205941200256","1"
"23740.json","3","1","0.12407979369163513","1"
"42469.json","39","6","1.874061272246763E-4","3"
"45318.json","65","13","0.0","5"
"78195.json","22","5","4.1681539732962847E-4","1"
"56466.json","3","1","0.011078791692852974","1"
"59840.json","3","1","0.8318805694580078","1"
"55341.json","3","1","0.299882709980011","1"
"49016.json","4","1","0.3531748950481415","3"
"66520.json","3","1","0.8523967862129211","1"
"36536.json","3","1","0.41427749395370483","1"
"12704.json","3","1","0.7836290001869202","1"
"33797.json","22","2","0.0","3"
"19097.json","7","1","0.45286861062049866","3"
"68863.json","1","1","0.983464777469635","4"
"73731.json","8","4","0.23779256641864777","1"
"58752.json","4","1","0.45852869749069214","1"
"18179.json","8","1","0.22340479493141174","2"
"26629.json","7","2","0.07729514688253403","1"
"64197.json","5","2","0.44163277745246887","1"
"4175.json","3","1","0.38418617844581604","1"
"57607.json","3","1","0.0100548742339015","1"
"65454.json","15","3","0.07345303148031235","1"
"11426.json","3","1","0.381858229637146","1"
"7695.json","3","1","0.7100188136100769","4"
"7767.json","9","2","0.5242538452148438","2"
"7928.json","3","1","0.6193106174468994","1"
"67009.json","3","1","0.726231575012207","4"
"22593.json","3","1","0.004701441619545221","3"
"29827.json","15","3","0.007962841540575027","1"
"25181.json","8","1","0.043106526136398315","2"
"51240.json","3","1","0.1695992350578308","3"
"64700.json","3","1","0.696374773979187","1"
"5009.json","9","3","0.155312180519104","2"
"22187.json","3","1","0.6296462416648865","3"
"71361.json","4","1","0.6126753091812134","2"
"59576.json","12","4","0.23525215685367584","1"
"39664.json","8","1","0.031236357986927032","2"
"68578.json","2","1","0.998000979423523","5"
"69997.json","3","1","0.44293680787086487","1"
"17972.json","3","1","0.36258816719055176","2"
"19062.json","5","1","0.0028493341524153948","3"
"20590.json","8","2","0.004840473178774118","3"
"8358.json","10","1","0.03018995188176632","1"
"1827.json","3","1","0.5943574905395508","2"
"33409.json","3","1","0.21206824481487274","1"
"38096.json","3","1","0.660415530204773","1"
"30011.json","9","2","0.1908738911151886","1"
"16313.json","16","1","0.0","2"
"71962.json","9","3","0.4083387553691864","4"
"80074.json","3","1","0.776195228099823","4"
"44160.json","3","1","0.9257471561431885","3"
"53235.json","3","1","0.03386073559522629","1"
"37581.json","8","1","0.14794223010540009","1"
"32589.json","5","1","0.22692924737930298","1"
"42532.json","3","1","0.843244194984436","1"
"8684.json","16","4","0.015586243011057377","5"
"76065.json","3","1","0.009127866476774216","5"
"66175.json","3","1","0.936884880065918","1"
"65833.json","4","1","0.0786585584282875","2"
"48635.json","3","1","0.3260940909385681","3"
"78881.json","3","1","0.9027203917503357","4"
"176.json","3","1","0.7343352437019348","2"
"7.json","7","2","0.06422144174575806","2"
"21238.json","3","1","0.7401878833770752","2"
"43148.json","5","1","0.02007243223488331","2"
"10298.json","16","3","0.09170804917812347","4"
"63131.json","3","1","0.007346364203840494","1"
"75610.json","34","8","0.001093497616238892","4"
"17766.json","25","6","0.005844271741807461","3"
"22846.json","3","1","0.42376217246055603","3"
"54791.json","3","1","0.13775509595870972","1"
"34480.json","8","1","0.1598762720823288","3"
"27379.json","4","1","0.2836136519908905","2"
"8446.json","3","1","0.5442681312561035","3"
"59627.json","7","2","0.6781838536262512","4"
"56233.json","3","1","0.3513725996017456","1"
"18462.json","35","6","0.0","4"
"24460.json","6","2","0.6969513893127441","2"
"80904.json","12","3","0.08439316600561142","2"
"28815.json","23","5","4.058496851939708E-4","3"
"73867.json","3","1","0.9405550956726074","5"
"34117.json","14","3","0.07927080988883972","1"
"70622.json","5","1","0.053505174815654755","1"
"69135.json","4","1","0.8656251430511475","4"
"15164.json","3","1","0.02702617458999157","1"
"40011.json","3","1","0.3647804856300354","1"
"54130.json","3","1","0.011573519557714462","1"
"10497.json","11","3","0.319750040769577","5"
"42909.json","3","1","0.03991929069161415","1"
"12975.json","10","1","0.0029413129668682814","12"
"23433.json","3","1","0.20060136914253235","1"
"63440.json","5","1","0.9704887866973877","3"
"51417.json","4","1","0.3844487965106964","3"
"74963.json","34","7","0.001827566302381456","3"
"22808.json","3","1","0.6123301386833191","3"
"50520.json","3","1","0.2990874648094177","3"
"51162.json","3","1","0.01028495840728283","3"
"37192.json","27","6","0.0022140047512948513","1"
"30216.json","11","4","0.14588317275047302","1"
"27648.json","7","1","0.5987311005592346","2"
"51134.json","4","1","0.3708958923816681","3"
"30349.json","5","1","0.3407270908355713","3"
"61724.json","3","1","0.004355449695140123","3"
"77855.json","3","1","0.006161564029753208","8"
"1001.json","3","1","0.7328686714172363","1"
"80755.json","3","1","0.05981128290295601","1"
"15557.json","8","1","0.8611944317817688","1"
"48821.json","3","1","0.2990874648094177","3"
"32008.json","4","1","0.756365180015564","1"
"63729.json","3","1","0.5441295504570007","2"
"63548.json","9","2","0.01527358964085579","2"
"44151.json","3","1","0.7386712431907654","3"
"57024.json","3","1","0.35077983140945435","1"
"57257.json","3","1","0.010228795930743217","1"
"51778.json","2","1","0.0","3"
"56391.json","3","1","0.0","1"
"33749.json","5","1","0.41389742493629456","1"
"12763.json","3","1","0.5006945729255676","2"
"64550.json","3","1","0.7901110649108887","4"
"78796.json","12","1","0.006624388974159956","6"
"1106.json","10","1","0.0016831065295264125","3"
"19734.json","3","1","0.11307273060083389","2"
"33449.json","3","1","0.8853198885917664","1"
"44552.json","6","2","0.3572112023830414","1"
"46575.json","3","1","0.007584927137941122","3"
"16449.json","8","1","0.5529919266700745","2"
"76545.json","3","1","0.4078523814678192","4"
"64314.json","3","1","0.5833202600479126","2"
"22629.json","3","1","0.9576001167297363","3"
"18243.json","7","2","0.08938825130462646","1"
"80931.json","3","1","0.15720057487487793","1"
"2507.json","6","1","0.00897950492799282","5"
"15345.json","51","12","2.5917860330082476E-4","4"
"1984.json","3","1","0.7648079991340637","5"
"19193.json","19","4","0.003497297177091241","3"
"26229.json","16","4","0.6288556456565857","2"
"29723.json","12","2","0.13164766132831573","6"
"22490.json","3","1","0.04420674219727516","3"
"15354.json","23","5","0.00903218425810337","4"
"32810.json","16","8","0.0788148045539856","1"
"41311.json","15","2","0.0","8"
"42001.json","3","1","0.8669966459274292","7"
"74829.json","26","7","0.005113802384585142","1"
"28917.json","5","1","0.16654406487941742","2"
"62789.json","12","5","0.446958065032959","2"
"33133.json","16","2","0.3179386556148529","4"
"41623.json","8","2","0.12352271378040314","8"
"71859.json","5","1","0.03022087924182415","2"
"78731.json","15","2","0.006744718644768","7"
"82445.json","7","2","0.37084850668907166","4"
"43440.json","3","1","0.5392263531684875","2"
"69126.json","3","1","0.4410245418548584","4"
"2852.json","3","1","0.622295618057251","1"
"75265.json","8","2","0.5109479427337646","1"
"9072.json","16","2","0.01778806746006012","29"
"42658.json","8","1","0.48475754261016846","6"
"71809.json","13","3","0.06615568697452545","3"
"31103.json","3","1","0.6403933763504028","3"
"54042.json","4","1","0.3401153087615967","1"
"55719.json","3","1","0.294849693775177","1"
"74269.json","11","2","0.0047607626765966415","1"
"75656.json","3","1","0.899983286857605","4"
"2376.json","4","1","9.615760063752532E-4","8"
"62005.json","9","2","0.0010454857256263494","1"
"37907.json","6","1","0.16917122900485992","2"
"61773.json","28","7","0.06632708758115768","4"
"15081.json","11","3","0.31493690609931946","1"
"66438.json","7","1","0.1426924467086792","1"
"27601.json","3","1","0.058088719844818115","1"
"75944.json","6","2","0.8549889326095581","5"
"42860.json","21","2","0.0","20"
"6522.json","9","1","0.03377458453178406","11"
"42054.json","4","1","0.07613987475633621","8"
"14044.json","10","2","0.0061845299787819386","3"
"15076.json","3","1","0.03593473508954048","1"
"26248.json","6","2","0.338879257440567","2"
"51716.json","4","1","0.38897138833999634","3"
"351.json","3","1","0.4277448058128357","5"
"60397.json","7","3","0.5382044911384583","2"
"45867.json","44","6","0.0","3"
"59247.json","3","1","0.41879802942276","1"
"81232.json","3","1","0.016706719994544983","2"
"46791.json","3","1","0.4286264181137085","3"
"65948.json","7","2","0.5279743671417236","1"
"25668.json","65","13","0.0","12"
"71416.json","7","2","0.08005602657794952","2"
"42084.json","3","1","0.052581723779439926","1"
"72398.json","48","17","0.0","8"
"27490.json","3","1","0.7247886657714844","4"
"66734.json","3","1","0.3820693790912628","4"
"75928.json","3","1","0.26066601276397705","4"
"46774.json","3","1","0.00988231971859932","3"
"39372.json","15","4","0.023343198001384735","1"
"60145.json","3","1","0.8236749768257141","4"
"19877.json","3","1","0.5805118083953857","3"
"1246.json","3","1","0.9312682747840881","2"
"19696.json","1","1","0.571212887763977","3"
"9654.json","3","1","0.7183803915977478","5"
"64736.json","21","4","0.06037014350295067","1"
"69089.json","3","1","0.7661300301551819","2"
"35526.json","44","11","0.0019736585672944784","8"
"59826.json","4","1","0.07140755653381348","1"
"33547.json","3","1","0.9048646688461304","1"
"59895.json","3","1","0.8030874133110046","4"
"39627.json","3","1","0.763038158416748","4"
"44236.json","3","1","0.7096405625343323","2"
"8274.json","3","1","0.27314215898513794","3"
"51519.json","3","1","0.00988231971859932","3"
"56681.json","3","1","0.6048014163970947","1"
"12335.json","3","1","0.012057172134518623","1"
"60946.json","7","3","0.6191340684890747","1"
"75863.json","4","1","0.068888820707798","1"
"1318.json","3","1","0.9930211901664734","4"
"58025.json","8","3","0.061440493911504745","1"
"21229.json","3","1","0.49015823006629944","2"
"81040.json","14","4","0.02949415147304535","6"
"10923.json","4","1","0.2329690009355545","2"
"48246.json","3","1","0.00988231971859932","3"
"4839.json","10","3","0.28634113073349","4"
"2028.json","3","1","0.28874921798706055","1"
"23930.json","1","1","0.9819809198379517","3"
"46430.json","3","1","0.299882709980011","3"
"83426.json","3","1","0.4663182497024536","2"
"2489.json","7","1","0.008580643683671951","3"
"29625.json","4","1","0.38689520955085754","3"
"60057.json","7","3","0.48789146542549133","1"
"65049.json","12","2","0.00644016545265913","2"
"43230.json","13","2","0.009217382408678532","10"
"50710.json","3","1","0.3260940909385681","3"
"51696.json","3","1","0.2990874648094177","3"
"79361.json","13","1","0.061829883605241776","1"
"20365.json","18","1","0.0","5"
"42999.json","34","4","0.0","2"
"9393.json","3","1","0.7736777067184448","1"
"33257.json","3","1","0.8949263691902161","1"
"6901.json","3","1","0.23443011939525604","4"
"13569.json","3","1","0.2527497112751007","1"
"28724.json","13","2","0.18185719847679138","1"
"3512.json","3","1","0.7447690367698669","3"
"65803.json","3","1","0.5727150440216064","2"
"78448.json","4","1","0.9122335910797119","4"
"22286.json","3","1","0.9667128324508667","3"
"36476.json","3","1","0.24470561742782593","2"
"22072.json","3","1","0.7495386600494385","3"
"44864.json","3","1","0.7086673974990845","1"
"28655.json","10","2","0.0032570839393883944","2"
"54015.json","4","1","0.40276193618774414","1"
"37786.json","4","1","0.25827863812446594","1"
"81072.json","7","2","0.04935159906744957","1"
"58488.json","4","1","0.0966673344373703","1"
"16271.json","14","2","0.050745345652103424","2"
"58484.json","15","4","0.2057655304670334","2"
"27537.json","4","2","0.7194016575813293","1"
"20942.json","3","1","0.7074589729309082","1"
"27252.json","3","1","0.9358991384506226","2"
"25388.json","6","2","0.605312168598175","1"
"30673.json","8","2","0.6158908009529114","1"
"80907.json","3","1","0.5413116216659546","1"
"58654.json","3","1","0.6543203592300415","2"
"31427.json","11","2","0.0027565888594835997","5"
"57226.json","4","1","0.3844487965106964","1"
"26021.json","3","1","0.524688720703125","1"
"46656.json","3","1","0.009602950885891914","3"
"59893.json","6","2","0.20389127731323242","4"
"20069.json","3","1","0.5612213015556335","3"
"25928.json","3","1","0.7834091186523438","1"
"52622.json","3","1","0.4623970687389374","1"
"82577.json","3","1","0.8346713781356812","1"
"39437.json","9","2","0.005927457008510828","3"
"8755.json","3","1","0.13484026491641998","3"
"10504.json","83","19","0.0","2"
"592.json","4","1","0.5266785621643066","4"
"8134.json","3","1","0.9463635683059692","3"
"49533.json","3","1","0.008037890307605267","3"
"77145.json","17","3","7.578309159725904E-4","4"
"15199.json","3","1","0.9163907170295715","3"
"68271.json","3","1","0.8964888453483582","1"
"28488.json","3","1","0.8333221673965454","3"
"44294.json","5","1","0.17106524109840393","2"
"73240.json","4","1","0.39060521125793457","5"
"64887.json","6","1","0.12321262806653976","2"
"42720.json","24","4","4.1645910823717713E-4","3"
"40614.json","12","3","0.01282739732414484","2"
"24479.json","11","4","0.12439355254173279","3"
"31180.json","30","5","3.130552649963647E-4","2"
"37234.json","6","1","0.049554064869880676","1"
"59930.json","3","1","0.6543203592300415","2"
"25195.json","3","1","0.3828370273113251","3"
"77049.json","3","1","0.2639651894569397","5"
"51759.json","3","1","0.13775509595870972","3"
"11964.json","3","1","0.2169564664363861","1"
"31624.json","3","2","0.633200466632843","1"
"18041.json","3","1","0.4209515154361725","2"
"68528.json","3","1","0.7640295624732971","5"
"26822.json","7","2","0.2809905409812927","1"
"81767.json","5","1","0.2939419150352478","1"
"73008.json","3","1","0.8460978865623474","1"
"65923.json","3","1","0.8034234046936035","2"
"45174.json","6","1","0.42977485060691833","10"
"6584.json","4","1","0.5851274728775024","14"
"68344.json","3","1","0.8767094016075134","1"
"12269.json","8","2","0.128753200173378","1"
"57421.json","3","1","0.3244161009788513","1"
"63636.json","3","1","0.4833875298500061","1"
"9015.json","28","13","0.0031837536953389645","14"
"44480.json","3","1","0.7371079325675964","1"
"38255.json","7","1","0.32061654329299927","4"
"23666.json","16","4","0.26864543557167053","5"
"59097.json","11","4","0.4072207808494568","3"
"12066.json","12","4","0.05119774863123894","5"
"29631.json","3","1","0.8253786563873291","2"
"33478.json","3","1","0.8850322961807251","1"
"65245.json","7","2","0.37739434838294983","1"
"130.json","6","2","0.5075632929801941","3"
"1119.json","3","1","0.7900543808937073","3"
"48266.json","3","1","0.12175510823726654","3"
"83353.json","3","1","0.7942315936088562","2"
"33132.json","17","3","0.22201146185398102","2"
"69234.json","4","1","0.22938799858093262","4"
"12491.json","7","3","0.25179174542427063","1"
"54302.json","3","1","0.011529617942869663","1"
"36210.json","3","1","0.6980271935462952","1"
"5631.json","15","2","0.0036044479347765446","4"
"65385.json","16","3","0.012083676643669605","3"
"83383.json","7","2","0.3485375940799713","1"
"274.json","15","4","0.020573806017637253","5"
"66592.json","3","1","0.936884880065918","1"
"6177.json","4","1","0.7962334752082825","1"
"39861.json","3","1","0.9314185976982117","1"
"28257.json","3","1","0.9883838891983032","1"
"12633.json","6","2","0.22685638070106506","2"
"20498.json","10","2","0.005157447420060635","3"
"31096.json","3","1","0.28666961193084717","4"
"12173.json","18","4","0.24941906332969666","2"
"9471.json","5","1","0.324746310710907","2"
"72382.json","3","1","0.7364047169685364","3"
"31271.json","3","1","0.7513686418533325","1"
"46583.json","4","1","0.5748708844184875","3"
"23022.json","3","1","0.5783553123474121","3"
"28627.json","5","1","0.9175815582275391","1"
"30469.json","4","1","0.20121079683303833","2"
"62191.json","8","1","0.023253317922353745","1"
"72677.json","13","3","0.002800579182803631","4"
"52879.json","3","1","0.3244161009788513","1"
"39886.json","10","2","0.6012691855430603","3"
"77492.json","6","3","4.066849360242486E-4","4"
"40980.json","6","2","0.18889126181602478","1"
"76770.json","11","4","0.36824873089790344","5"
"40826.json","3","1","0.00897954497486353","1"
"9916.json","3","1","0.8353855013847351","1"
"31735.json","9","2","0.5845687985420227","2"
"74039.json","4","1","0.518328845500946","1"
"43493.json","3","1","0.7218937277793884","2"
"2005.json","3","1","0.872463583946228","2"
"55212.json","3","1","0.3519657254219055","1"
"12530.json","3","1","0.9192206859588623","3"
"12529.json","9","3","0.050734251737594604","3"
"48287.json","3","1","0.008037890307605267","3"
"27155.json","4","1","0.6271321177482605","4"
"48657.json","3","1","0.00988231971859932","3"
"75109.json","4","1","0.2241562008857727","1"
"50916.json","3","1","0.008967974223196507","3"
"70515.json","3","1","0.15214113891124725","1"
"73779.json","3","1","0.8000056147575378","4"
"28521.json","2","1","0.9924157857894897","1"
"73666.json","6","1","0.02670148015022278","1"
"65892.json","23","4","0.0018132358090952039","4"
"21651.json","9","3","0.8054554462432861","4"
"36349.json","3","1","0.019639670848846436","1"
"42613.json","3","1","0.6301271319389343","4"
"59255.json","3","1","0.8318299651145935","1"
"13199.json","8","1","0.01662374846637249","1"
"47265.json","3","1","0.3416403532028198","3"
"69944.json","3","1","0.9484298825263977","1"
"6135.json","4","1","0.5660601258277893","5"
"60532.json","4","1","0.5990804433822632","2"
"45058.json","31","7","1.520538644399494E-4","5"
"82386.json","3","1","0.7937636971473694","4"
"49776.json","3","1","0.3249516785144806","3"
"20300.json","16","4","0.3296028673648834","2"
"30872.json","30","8","4.018527688458562E-4","2"
"3934.json","3","1","0.7565696835517883","6"
"7793.json","9","1","0.4259676933288574","2"
"39917.json","3","1","0.9181101322174072","1"
"45887.json","13","1","4.661811690311879E-4","3"
"70307.json","6","2","0.15614086389541626","1"
"12241.json","5","1","0.06339099258184433","1"
"20840.json","7","2","0.27834174036979675","4"
"18756.json","3","1","0.0428977906703949","4"
"81391.json","5","1","0.5872496962547302","4"
"10521.json","4","1","0.13904476165771484","1"
